"myPickSelected","hasVisualization","table","symmetry","polish","lxwRatio","fluorescence","depth","cut","culet","color","clarity","shapeName","shapeCode","id","skus","shipsInDaysSet","shipsInDays","pricePerCarat","price","dateSet","date","carat","detailsPageUrl","detailsUrl","_id"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09312485","./diamond-details/LD09312485","0.50","Nov 8","Nov 9","$1,224","$2,448","Call","Call","LD09312485","LD09312485","RD","Round","SI1","G","None","Ideal","60.5","None","1.00","Excellent","Excellent","56.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09449327","./diamond-details/LD09449327","0.50","Nov 8","Nov 9","$1,225","$2,450","Call","Call","LD09449327","LD09449327","RD","Round","SI1","F","None","Ideal","61.6","None","1.00","Very Good","Excellent","58.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09538826","./diamond-details/LD09538826","0.50","Nov 7","Nov 8","$1,229","$2,458","Call","Call","LD09538826","LD09538826","RD","Round","SI1","F","None","Ideal","62.6","None","1.01","Excellent","Excellent","57.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09396693","./diamond-details/LD09396693","0.50","Nov 8","Nov 9","$1,230","$2,460","Call","Call","LD09396693","LD09396693","RD","Round","SI1","G","None","Ideal","62.0","None","1.00","Excellent","Excellent","56.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09024139","./diamond-details/LD09024139","0.50","Nov 7","Nov 8","$1,232","$2,464","Call","Call","LD09024139","LD09024139","RD","Round","SI1","G","None","Ideal","60.9","None","1.00","Excellent","Excellent","62.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09578169","./diamond-details/LD09578169","0.50","Nov 7","Nov 8","$1,232","$2,464","Call","Call","LD09578169","LD09578169","RD","Round","SI1","H","None","Ideal","63.1","None","1.01","Excellent","Excellent","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09578719","./diamond-details/LD09578719","0.50","Nov 7","Nov 8","$1,232","$2,464","Call","Call","LD09578719","LD09578719","RD","Round","SI1","H","None","Ideal","62.5","None","1.01","Excellent","Excellent","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09513216","./diamond-details/LD09513216","0.50","Nov 7","Nov 8","$1,233","$2,466","Call","Call","LD09513216","LD09513216","RD","Round","SI1","G","None","Ideal","62.6","None","1.01","Very Good","Excellent","56.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08750562","./diamond-details/LD08750562","0.50","Nov 7","Nov 8","$1,235","$2,470","Call","Call","LD08750562","LD08750562","RD","Round","SI1","F","None","Ideal","62.7","None","1.01","Excellent","Very Good","56.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09578114","./diamond-details/LD09578114","0.50","Nov 7","Nov 8","$1,236","$2,472","Call","Call","LD09578114","LD09578114","RD","Round","SI1","G","None","Ideal","61.8","None","1.01","Excellent","Excellent","57.0","false","false"
